gbifID,species,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
4022161491,Rubus lasiococcus,43.639137,-122.041573,1483,5.4,14.4,-1.9,16.3,1733,294,8.9,48.9,393,1130,4604,20,164,174,262,88,508,-28.6,34.5,15,727,266,60,115.74,415
4022150426,Rubus lasiococcus,44.281418,-122.145722,1553,6.4,14.7,0.2,14.5,2346,428,7,34.4,261,1242,4235,23,192,165,274,109,405,-25.5,35.3,15.7,771,194,61,174.67,463
4022073414,Rubus lasiococcus,44.281247,-122.143172,1578,6.3,14.7,0.1,14.5,2355,431,6.9,34,265,1228,4259,22,190,166,273,108,417,-25.6,35.2,15.8,768,191,61,175.84,454
4022069463,Rubus lasiococcus,44.28145,-122.146097,1553,6.4,14.7,0.2,14.5,2346,428,7,34.4,261,1242,4236,23,192,165,274,109,406,-25.5,35.3,15.7,771,194,61,174.68,462
4022052490,Rubus lasiococcus,44.278205,-122.14027,1438,6.9,15.2,0.5,14.7,2311,413,7.3,36.9,234,1346,4076,29,202,161,277,116,339,-24.7,35.8,15.6,786,205,61,168.9,521
4022032534,Rubus lasiococcus,44.228943,-121.876427,1450,5.2,13.7,-1.9,15.6,2370,390,6.4,35.3,381,1069,4642,16,161,176,261,85,678,-29,34.2,15.3,712,209,59,180.96,370
4021997536,Rubus lasiococcus,44.20535,-122.130552,1497,7.2,15.6,0.9,14.6,2305,414,7.5,37.7,213,1420,3952,34,209,161,276,115,291,-23.5,36.4,13.8,808,215,61,164.42,563
4021994502,Rubus lasiococcus,44.180133,-121.825722,1843,3.5,12.2,-3.5,15.8,2547,421,5.3,29,583,786,5295,7,127,185,252,67,1174,-31.9,32.2,15.4,599,173,59,208.39,217
4006710591,Rubus lasiococcus,47.386437,-121.388293,785,5.8,14.7,-2.7,17.5,2420,406,6.5,36.3,400,1245,4475,26,196,155,274,119,706,-28,34.1,13,644,166,66,192.98,483
3994288516,Rubus lasiococcus,49.140558,-120.804793,1781,1.5,11.2,-6.8,18,1181,241,9.8,46.4,984,626,5998,5,126,179,251,72,757,-37.2,30,13.8,426,160,65,86.45,139
3994271526,Rubus lasiococcus,49.140558,-120.804793,1781,1.5,11.2,-6.8,18,1181,241,9.8,46.4,984,626,5998,5,126,179,251,72,757,-37.2,30,13.8,426,160,65,86.45,139
3994170579,Rubus lasiococcus,49.140558,-120.804793,1781,1.5,11.2,-6.8,18,1181,241,9.8,46.4,984,626,5998,5,126,179,251,72,757,-37.2,30,13.8,426,160,65,86.45,139
3994110545,Rubus lasiococcus,49.137123,-120.796607,1646,2,11.8,-6.7,18.5,1107,230,10.9,51.2,926,711,5817,6,132,176,252,75,675,-36.9,30.8,13.7,493,188,64,75.91,181
3994069544,Rubus lasiococcus,42.037317,-122.079475,1285,7.9,18,-1.1,19,545,113,32.8,159.1,263,1758,3772,90,190,155,265,110,81,-28.6,38.7,16.5,934,632,53,-30.18,813
3986213957,Rubus lasiococcus,49.073942,-120.767955,1673,2.1,11.9,-6.7,18.6,1115,219,10.9,54.6,914,735,5774,7,131,177,252,74,685,-36.8,31,13.8,506,211,63,74.92,193
3985738954,Rubus lasiococcus,49.074839,-120.768824,1702,2,11.8,-6.7,18.5,1127,221,10.7,53.4,924,717,5809,6,130,178,252,74,700,-36.9,30.8,13.8,501,207,64,76.9,183
3985701733,Rubus lasiococcus,42.891606,-122.13095,1990,3.7,12.9,-3.6,16.5,1585,204,8.7,63.4,582,877,5197,10,135,187,252,65,758,-32.1,33.4,15.9,638,315,59,108.87,275
3985689950,Rubus lasiococcus,49.074839,-120.768824,1702,2,11.8,-6.7,18.5,1127,221,10.7,53.4,924,717,5809,6,130,178,252,74,700,-36.9,30.8,13.8,501,207,64,76.9,183
3968371016,Rubus lasiococcus,44.20879,-122.1316,1341,7.7,16.1,1.2,14.9,2242,389,7.9,41.4,192,1545,3783,44,218,155,279,124,239,-23,36.9,13.8,828,234,61,155.31,636
3966569520,Rubus lasiococcus,43.551303,-122.35312,1680,6.3,15.3,-0.7,16,1571,305,10.4,50,301,1294,4282,31,188,168,276,108,325,-26.3,34.9,16.8,763,253,62,96.68,511
3966374493,Rubus lasiococcus,44.210913,-121.833633,1725,3.9,12.6,-3.2,15.8,2528,411,5.5,30.7,536,850,5149,8,133,183,252,69,1075,-31.4,32.7,16,615,182,59,203.69,251
3966362541,Rubus lasiococcus,44.180107,-121.825812,1843,3.5,12.2,-3.5,15.8,2548,421,5.3,29,583,786,5295,7,127,185,252,67,1174,-31.9,32.2,15.4,599,173,59,208.44,217
3961398806,Rubus lasiococcus,46.705343,-121.939648,1200,6,14.6,-1.4,16.1,2091,415,7.7,35.3,330,1236,4372,24,203,157,281,124,464,-26.4,33.5,13.4,650,138,67,159.58,472
3961260237,Rubus lasiococcus,48.537712,-120.63649,1389,2.9,13.2,-6.4,19.6,1337,234,9.7,56.4,833,890,5489,11,146,171,262,91,785,-35.6,32,9.6,536,226,65,93.57,286
3947250344,Rubus lasiococcus,44.223729,-121.885817,1464,5.4,13.8,-1.6,15.5,2353,387,6.5,35.7,366,1083,4600,16,165,174,263,89,641,-28.5,34.2,15.3,709,208,60,179.28,378
3947080949,Rubus lasiococcus,46.611265,-121.989926,1085,6.3,14.8,-0.9,15.7,2072,397,7.9,37.3,294,1269,4267,26,214,153,285,132,398,-25.4,33.3,14.6,636,149,69,159.43,488
3925509552,Rubus lasiococcus,47.387108,-121.387703,771,5.8,14.8,-2.7,17.5,2411,404,6.5,36.5,399,1250,4467,26,196,155,274,119,701,-28,34.1,13,646,168,66,191.89,486
3925399427,Rubus lasiococcus,46.786413,-121.74247,1643,3.4,11.9,-3.9,15.8,3076,477,4.4,24.9,596,771,5322,6,156,175,269,94,1456,-31,30,15.6,496,82,68,271.84,204
3924991152,Rubus lasiococcus,47.408627,-121.36858,800,5.6,14.6,-2.7,17.4,2743,449,5.7,32.6,407,1221,4513,24,196,156,276,120,820,-27.9,33.9,12.8,635,145,67,226.44,468
3923671593,Rubus lasiococcus,46.829628,-121.644578,1614,3.2,11.9,-4.3,16.2,2268,335,5.8,35.6,637,758,5400,6,151,177,268,91,1151,-31.4,30.6,15.7,504,140,67,190.74,201
3923634553,Rubus lasiococcus,46.468688,-121.519172,1528,3.7,12.6,-4.1,16.7,1826,300,7.5,42,586,859,5209,9,160,173,269,96,820,-30.9,31.2,15.8,524,170,67,143.59,256
3923627684,Rubus lasiococcus,47.987005,-123.459992,1385,4.4,12.4,-2.4,14.8,2132,248,6.8,50,444,882,4958,9,182,163,280,117,767,-28.1,30.3,13.9,483,158,71,177.47,254
3923563326,Rubus lasiococcus,49.074094,-120.77171,1624,2.3,12.2,-6.7,18.8,1092,215,11.3,56.7,898,764,5716,6,133,177,251,75,661,-36.8,31.3,13.7,515,225,63,71.4,209
3923528583,Rubus lasiococcus,46.486697,-121.46768,1745,2.8,11.6,-5,16.6,1977,326,6.5,35.6,710,713,5554,6,143,180,264,84,1040,-32.6,30.1,16.6,499,145,67,162.82,179
3923523582,Rubus lasiococcus,46.786328,-121.745317,1621,3.5,12,-3.9,15.8,3073,477,4.4,25.1,586,782,5295,7,158,174,269,95,1432,-30.9,30.1,15.6,499,84,68,271.13,210
3923401547,Rubus lasiococcus,46.880212,-121.72691,2524,-1.4,7.5,-8.6,16.2,2841,457,3,16.4,1450,269,7081,0,86,187,253,67,2309,-37.9,25.2,14.2,262,42,70,267.21,27
3923363580,Rubus lasiococcus,46.48505,-121.477303,1653,3.1,12,-4.6,16.6,1938,321,6.8,37.3,654,770,5409,7,150,177,266,89,952,-31.8,30.6,16.6,509,153,67,157.24,208
3923355663,Rubus lasiococcus,46.950285,-121.867754,1574,4,12.3,-3.3,15.6,2143,561,6.5,21.9,515,845,5112,8,167,170,272,103,752,-29.9,30.7,14,519,50,68,176.18,239
3915551303,Rubus lasiococcus,46.908396,-121.661888,1951,2.4,11,-5.1,16,1991,322,6.2,34.1,748,643,5687,4,139,180,266,85,1136,-32.6,29.4,15.9,478,128,68,166.18,143
3915532400,Rubus lasiococcus,45.317375,-121.707947,1580,4.2,13.2,-2.8,16,2586,436,5.5,30.3,502,918,5023,11,177,163,276,114,1035,-28.8,31.3,16.5,517,107,71,221.29,297
3915449718,Rubus lasiococcus,46.668362,-121.893261,1313,5.4,13.9,-1.8,15.6,2316,430,6.6,32.2,374,1088,4607,17,195,161,281,120,625,-27.1,32.1,15,584,109,69,188.25,384
3915333117,Rubus lasiococcus,48.513572,-120.735206,1477,2.6,12.6,-6.4,19,1417,246,8.9,51.4,853,817,5606,8,143,173,262,89,853,-35.6,31.3,13.2,519,205,66,104.01,242
3912218043,Rubus lasiococcus,48.220183,-121.321895,1753,3.5,12,-3.7,15.8,2930,519,4.6,23.1,588,783,5296,7,152,178,268,90,1329,-31.5,30.7,12.5,503,72,66,254.92,213
3912209337,Rubus lasiococcus,49.075336,-120.768744,1751,1.9,11.5,-6.7,18.2,1150,225,10.3,51.4,942,686,5870,6,128,178,252,73,725,-36.9,30.5,13.8,492,193,64,80.39,168
3912176597,Rubus lasiococcus,48.552135,-121.327821,1619,3.5,12.7,-4.3,17,2856,496,4.7,25.5,629,827,5297,8,160,166,267,101,1331,-32.3,31,14.5,482,48,68,249.71,242
3912096639,Rubus lasiococcus,48.518094,-121.60191,1400,4.5,13.6,-3.2,16.8,3134,559,4.6,24.3,487,976,4900,12,178,162,271,109,1114,-30,31.8,14.1,523,39,68,273.18,316
3903672930,Rubus lasiococcus,49.13984,-120.800215,1745,1.7,11.3,-6.8,18.1,1162,238,10,47.5,969,646,5953,5,127,178,251,73,736,-37.1,30.2,13.8,476,167,65,83.74,149
3903622579,Rubus lasiococcus,46.479337,-121.498274,1382,4.3,13.1,-3.5,16.6,1823,305,7.8,42.9,512,950,4992,11,171,169,272,103,709,-29.7,31.8,16.2,554,178,67,140.77,307
3903585775,Rubus lasiococcus,49.13984,-120.800215,1745,1.7,11.3,-6.8,18.1,1162,238,10,47.5,969,646,5953,5,127,178,251,73,736,-37.1,30.2,13.8,476,167,65,83.74,149
3903582979,Rubus lasiococcus,49.13984,-120.800215,1745,1.7,11.3,-6.8,18.1,1162,238,10,47.5,969,646,5953,5,127,178,251,73,736,-37.1,30.2,13.8,476,167,65,83.74,149
3903537463,Rubus lasiococcus,47.817225,-121.101186,1278,4.2,13.7,-4.2,17.9,2174,351,6.5,39,575,994,5027,14,166,166,269,102,946,-31.4,32.3,13.1,548,168,66,174.38,342
3903475872,Rubus lasiococcus,48.782362,-120.730738,1888,1.3,10.7,-7,17.7,1324,227,8.5,47.2,1013,577,6100,3,126,178,258,80,905,-37,29,13,406,159,67,103.39,118
3903372895,Rubus lasiococcus,46.478122,-121.513222,1717,2.9,11.8,-4.8,16.6,1906,314,6.8,37.4,688,734,5501,6,146,179,265,86,978,-32.3,30.3,16.3,502,151,67,155.1,189
3902977066,Rubus lasiococcus,46.494921,-121.504853,1825,2.5,11.3,-5.1,16.5,1988,331,6.3,34.2,742,669,5652,5,139,182,264,82,1072,-32.9,29.7,17.1,488,136,67,165.39,157
3902911147,Rubus lasiococcus,48.835438,-120.707151,1467,2.1,12.1,-7.2,19.4,1298,218,9.3,55.7,952,766,5778,6,128,181,254,73,839,-37.1,31.6,13.7,534,239,63,91,208
3902767495,Rubus lasiococcus,48.737642,-121.129592,1362,4.4,13.8,-3.9,17.7,2367,381,6.1,36.2,553,1018,4966,15,173,161,270,109,971,-31,32.5,15.1,533,138,67,193.96,354
