gbifID,species,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
4018451480,Rubus nivalis,48.630467,-122.390525,377,11.8,20,4.4,15.6,1679,353,13,56.7,65,2632,2493,236,317,84,324,240,29,-14.9,38,12.3,784,222,69,94,1299
3988623669,Rubus nivalis,48.032892,-123.419084,591,10.2,18.1,3.7,14.4,1671,211,12.1,85.8,92,2147,2949,111,301,102,320,218,57,-16.1,35.9,12.3,706,288,72,106.15,977
3985775993,Rubus nivalis,43.64643,-122.659692,654,13.2,22.3,5.7,16.7,1592,230,14.6,97,50,3103,2182,420,318,93,330,236,20,-13.7,41.8,14.1,1012,474,63,58.59,1678
3985692071,Rubus nivalis,43.647226,-122.663534,663,13.2,22.3,5.6,16.7,1589,230,14.6,96.8,50,3092,2191,416,318,94,329,236,21,-13.8,41.8,14.2,1010,472,63,58.61,1670
3968371429,Rubus nivalis,44.2333,-122.175,761,12.7,22,5,17,2042,273,11.1,80.5,60,2947,2335,379,307,102,320,218,35,-15.2,42.3,13.8,1016,443,61,101.4,1575
3968371368,Rubus nivalis,44.2333,-122.175,884,12.3,21.6,4.8,16.8,2084,291,10.7,74.2,63,2833,2422,342,302,107,318,211,40,-15.6,41.9,14,995,409,61,108.61,1492
3961466571,Rubus nivalis,45.70395,-123.343972,367,11.6,20.1,4.2,15.9,1857,190,11.7,105.6,72,2605,2558,233,313,94,327,233,45,-14.8,39.9,13.1,866,427,67,107.44,1304
3961450508,Rubus nivalis,47.82848,-123.04428,770,9.6,17.7,3,14.7,1856,260,10.6,68,102,1982,3127,92,291,110,316,206,74,-18.3,34.9,11.4,651,196,74,131.04,874
3961446602,Rubus nivalis,46.392108,-121.989778,722,10.3,19.4,3,16.4,2119,306,9.6,63.3,106,2232,2979,169,286,118,312,194,91,-17.9,38.4,13.4,798,270,68,141.56,1088
3961410348,Rubus nivalis,43.017567,-122.720733,847,13.5,23.2,5.5,17.7,1053,149,22.3,155.6,52,3221,2163,508,307,104,320,216,14,-15.1,43.3,14.7,1120,648,58,-13.96,1792
3961390532,Rubus nivalis,44.499817,-123.568908,747,12.5,20.8,5.6,15.2,2900,272,7.8,76.5,51,2846,2303,291,332,69,340,271,42,-12.6,39.2,15.3,849,323,71,210.94,1452
3961371510,Rubus nivalis,43.764763,-122.632554,1331,12.1,21.5,4.8,16.7,1674,255,13.2,84.4,66,2774,2490,338,304,110,326,215,34,-15.8,40.3,16.7,926,390,65,75.55,1466
3961332644,Rubus nivalis,46.729615,-121.802964,1149,8.9,18.3,1.1,17.2,2262,369,8.4,49.6,169,1921,3420,115,252,138,300,162,193,-21.7,37,13.3,771,224,67,158.57,912
3961246534,Rubus nivalis,48.033567,-123.445847,843,9.3,17.5,2.5,15,2136,245,9,71.4,123,1924,3246,85,278,121,312,191,117,-18.9,35.3,12.2,690,252,71,154.86,855
3961245419,Rubus nivalis,43.764747,-122.632622,1331,12.1,21.5,4.8,16.7,1674,255,13.2,84.4,66,2774,2490,338,304,110,326,215,34,-15.8,40.3,16.7,926,390,65,75.53,1466
3961244519,Rubus nivalis,48.031345,-123.4365,739,9.7,17.7,3,14.7,1921,227,10.2,78.3,109,2009,3123,93,288,113,315,201,87,-17.7,35.5,12.4,694,266,71,132.67,899
3961215514,Rubus nivalis,44.226677,-122.126107,1000,11.4,20.7,4.2,16.4,2169,325,9.9,63.5,78,2561,2660,259,289,120,311,191,57,-16.8,41,14.6,956,346,62,124.13,1307
3961145238,Rubus nivalis,47.488802,-121.688036,415,11.5,19.9,4.1,15.9,2328,453,9.2,44,74,2577,2585,228,314,92,324,233,51,-14.8,38.2,13.7,806,190,69,159.11,1283
3961135331,Rubus nivalis,47.614444,-123.163889,590,10.9,19.3,3.7,15.6,2541,342,8.2,56.5,80,2378,2749,175,308,97,325,228,67,-16.4,37.3,12.7,734,215,71,188.64,1144
3961134467,Rubus nivalis,44.49947,-123.567933,733,12.5,20.8,5.6,15.2,2877,271,7.8,76.9,51,2850,2300,292,332,70,340,271,41,-12.7,39.3,15.3,852,326,70,208.39,1455
3961114458,Rubus nivalis,47.020867,-123.096642,394,12.2,20.7,4.6,16.1,2560,323,8.7,64,62,2769,2402,279,319,85,330,245,47,-14.5,39.7,11.8,844,302,68,176.53,1414
3961023584,Rubus nivalis,49.431228,-123.527038,510,10.8,19.3,3.7,15.5,2101,396,9.9,48.6,86,2349,2786,172,318,73,326,253,57,-14.2,36.2,12.2,643,143,77,153.59,1126
3961015521,Rubus nivalis,43.823333,-122.724563,750,13.4,22.3,5.8,16.5,1523,238,15.3,93.6,47,3149,2132,426,327,80,337,257,17,-12.9,41.3,14.5,968,436,66,56.68,1703
3960991461,Rubus nivalis,47.022531,-123.095847,380,12.2,20.7,4.7,16.1,2527,320,8.8,64.7,61,2779,2392,281,320,84,330,246,45,-14.4,39.7,11.8,847,305,68,172.99,1420
3960986446,Rubus nivalis,46.964867,-123.156272,622,11.5,20.1,4.1,16,2741,340,7.9,59.2,72,2571,2588,230,315,92,329,238,63,-15,38.6,13.1,782,246,70,202.48,1283
3947503759,Rubus nivalis,44.243375,-122.168006,1074,11.8,21,4.7,16.3,2165,324,10,64.9,69,2650,2564,283,295,115,317,202,47,-16.2,41.1,14.8,952,342,62,122.74,1361
3925451114,Rubus nivalis,44.23242,-122.159403,737,12.8,22.1,5,17,2022,269,11.3,82,58,2983,2303,389,309,99,320,221,33,-15.1,42.3,13.9,1018,447,61,99.06,1599
3925145919,Rubus nivalis,44.232254,-122.161602,743,12.8,22.1,5.1,17,2020,269,11.3,82.2,58,2988,2298,390,309,99,321,222,33,-15,42.4,13.9,1019,450,61,98.68,1603
3923675728,Rubus nivalis,49.838266,-125.618484,234,10.8,19.8,2.8,17,1681,266,12.4,74.5,104,2410,2825,215,306,93,316,223,63,-16,38,10.5,737,287,72,102.04,1212
3923557533,Rubus nivalis,44.23318,-122.176176,756,12.7,22,5,17,2043,273,11.1,80.6,60,2946,2336,379,307,102,319,217,36,-15.2,42.3,13.8,1017,444,61,101.45,1574
3915528366,Rubus nivalis,43.649942,-122.652572,782,12.9,22,5.5,16.6,1634,237,14,92.9,53,3013,2256,390,314,99,328,229,23,-14.2,41.6,14.2,998,456,63,64.3,1614
3915470570,Rubus nivalis,49.531581,-125.551217,502,9.9,19.3,2,17.3,2809,431,7.1,44.8,134,2175,3107,167,287,109,311,202,155,-18.1,37.2,10.8,704,172,72,219.59,1075
3915455599,Rubus nivalis,49.772897,-125.621835,228,10.8,19.8,2.8,17,1879,273,11.1,72.5,105,2397,2841,213,304,95,315,220,73,-16.1,38,11.5,740,284,71,121.78,1205
3915360553,Rubus nivalis,49.579148,-125.614642,656,9.6,19,1.7,17.4,2901,389,6.8,48.9,147,2105,3203,155,282,113,310,197,190,-18.6,36.8,9.6,694,185,72,229.58,1035
3915309588,Rubus nivalis,49.575794,-125.612892,363,10.9,20.4,2.6,17.7,2834,371,7.4,54.9,110,2451,2837,247,304,95,318,222,120,-16.2,38.5,9.2,739,218,72,216.51,1264
3915286470,Rubus nivalis,49.532238,-125.551123,499,9.9,19.3,2,17.3,2804,428,7.1,45.1,133,2179,3103,168,287,109,311,202,154,-18,37.2,10.7,705,175,72,219.02,1077
3915277539,Rubus nivalis,48.632359,-122.393981,464,11.6,20,4.3,15.7,1733,367,12.5,54.4,68,2576,2553,226,313,90,321,232,32,-15.4,38,12.3,782,210,69,99.45,1265
3915266438,Rubus nivalis,49.576014,-125.612411,395,10.7,20.2,2.5,17.7,2836,373,7.3,54.3,114,2413,2876,236,302,97,317,219,126,-16.4,38.3,9.2,734,214,72,217.48,1238
3912107465,Rubus nivalis,48.632984,-122.403894,598,11.3,19.8,4,15.8,1778,377,12,52.5,74,2474,2660,205,305,100,317,217,38,-16.3,37.9,12.3,777,198,68,104.48,1201
3912080300,Rubus nivalis,47.622475,-123.158128,547,11,19.3,3.8,15.5,2533,342,8.3,56.5,79,2387,2738,177,308,96,325,229,66,-16.4,37.3,12.6,733,215,71,188.02,1149
3912073482,Rubus nivalis,48.630539,-122.390952,398,11.7,20,4.4,15.6,1692,357,12.8,56.1,66,2618,2507,234,316,85,323,238,30,-15.1,38,12.3,784,219,69,95.34,1291
3902423912,Rubus nivalis,49.570031,-125.629394,408,10.6,20.1,2.4,17.7,2949,382,7,52.8,117,2389,2906,230,300,98,316,218,136,-16.6,38.1,9.1,728,206,72,229.73,1224
3892366435,Rubus nivalis,49.322724,-122.838145,395,11.5,20.1,3.8,16.3,2848,531,7.6,37.9,79,2582,2596,240,322,67,329,261,68,-14.2,37.3,12,686,98,75,222.95,1297
3892314444,Rubus nivalis,49.322758,-122.83812,414,11.4,20.1,3.7,16.4,2886,538,7.4,37.3,81,2557,2621,234,321,69,328,259,71,-14.4,37.2,12,683,94,75,227.05,1280
3888999528,Rubus nivalis,48.035947,-123.434097,669,9.9,17.9,3.3,14.6,1875,226,10.6,79.3,101,2073,3042,101,293,109,317,208,75,-17.1,35.7,12,702,272,71,127.16,936
3888804484,Rubus nivalis,48.034233,-123.444947,831,9.4,17.6,2.6,15,2128,245,9.1,71.6,121,1936,3223,87,279,120,312,192,114,-18.8,35.4,12.2,691,252,71,153.77,862
3888768607,Rubus nivalis,48.040039,-123.434813,598,10.1,18.1,3.6,14.5,1762,214,11.4,84.3,93,2133,2965,109,299,103,319,216,62,-16.3,35.9,12,704,282,72,115.45,967
3888714475,Rubus nivalis,48.032281,-123.435678,714,9.7,17.8,3.1,14.7,1894,225,10.4,79.1,106,2031,3094,96,290,112,315,204,82,-17.5,35.6,12.3,696,269,71,129.75,911
3873882795,Rubus nivalis,48.03572,-123.43425,669,9.9,17.9,3.3,14.6,1872,226,10.6,79.5,101,2073,3042,101,293,109,317,208,75,-17.1,35.7,12,701,272,71,126.87,935
3873635040,Rubus nivalis,49.850216,-125.787848,344,10.4,19.5,2.3,17.2,1978,263,10.3,74.3,119,2291,2973,192,298,101,314,212,95,-16.9,37.3,11,718,284,72,134.42,1145
3873520867,Rubus nivalis,49.772945,-125.621767,228,10.8,19.8,2.8,17,1878,273,11.1,72.5,105,2397,2840,213,304,95,315,220,73,-16.1,38.1,11.5,740,284,71,121.74,1205
3859854047,Rubus nivalis,46.42563,-121.847595,615,11.2,20.5,3.5,17,1862,281,11.4,73,89,2517,2726,253,293,112,312,200,60,-17.1,40.2,13.6,880,352,65,103.35,1286
3859016468,Rubus nivalis,49.541975,-125.554805,308,10.7,20.2,2.6,17.5,2583,377,8,53.5,110,2407,2864,229,301,98,316,218,107,-16.5,38.3,10.6,737,213,72,192.36,1226
3820733466,Rubus nivalis,42.11,-123.3117,2117,8.7,18.7,2,16.6,1796,164,10.4,113.7,171,1868,3501,123,253,149,316,167,212,-20,35.7,19.5,733,347,72,119.03,904
3820722375,Rubus nivalis,44.773313,-122.069254,716,11.6,21.2,3.5,17.7,1941,249,11.1,85.1,85,2662,2634,312,297,111,315,204,59,-17.1,40.8,14.4,941,426,64,104.52,1401
3820708820,Rubus nivalis,44.025,-123.045057,202,13.9,22.2,6.6,15.6,1171,150,20.5,147.6,36,3315,1923,429,336,64,336,272,9,-11.4,42.4,13.8,1028,568,63,15.79,1785
3820706471,Rubus nivalis,43.71,-122.2878,646,12.8,22.2,5.2,17,1243,229,18.3,97.2,57,2990,2293,390,306,105,321,216,18,-15.3,43,14.7,1031,492,60,21.48,1602
3820699153,Rubus nivalis,42.10397,-123.39633,1373,11.4,20.9,4.5,16.4,1641,148,13.1,141.2,77,2573,2672,281,289,126,322,196,46,-16.3,39.6,16.4,941,503,64,75.47,1333
3820665717,Rubus nivalis,46.0892,-122.9347,13,13.5,21.3,6.2,15.1,1113,197,21.1,108,39,3161,2008,364,337,61,336,276,10,-11.4,40.6,11.7,918,443,66,23.81,1659
3820659912,Rubus nivalis,43.21972,-122.84445,610,13.5,22.6,5.9,16.7,1474,208,15.9,108.3,47,3189,2120,453,318,92,327,235,17,-13.6,42.4,14.1,1066,535,61,39.54,1739
3820647633,Rubus nivalis,42.0983,-123.40763,1524,11.2,20.6,4.5,16.1,1649,149,12.8,138.4,81,2486,2743,255,288,128,322,195,51,-16.3,39,16.8,909,477,66,80.13,1272
3820592135,Rubus nivalis,44.79278,-121.97905,1068,10.2,19.7,2.4,17.3,1890,268,10.7,73.5,118,2249,3027,193,269,131,304,173,96,-19.9,39.2,15.3,888,367,63,106.87,1126
3820567886,Rubus nivalis,45.7544,-122.8764,19,14.3,22.8,6.5,16.3,1064,178,22.8,127.9,36,3438,1861,498,343,50,341,290,9,-10,42.3,12.4,964,517,66,11.61,1891
3820559416,Rubus nivalis,42.17556,-123.84574,766,13.1,21.7,6.2,15.5,3583,392,6.5,55.4,45,3060,2157,375,317,96,330,235,40,-13.8,40.9,14,1037,359,62,256.56,1619
3820533515,Rubus nivalis,43.616137,-122.281092,990,11.6,21.1,4.3,16.8,1437,268,15.1,78.7,76,2640,2613,293,288,123,314,191,34,-16.9,41.2,14.6,980,419,61,48.54,1372
3820522289,Rubus nivalis,42.0768,-122.7069,1956,9.1,19.4,1.3,18,883,129,21.7,149.7,172,2027,3385,169,258,140,311,171,85,-20.2,35.8,15.4,776,427,71,22.73,1016
3802819461,Rubus nivalis,49.73487,-125.592831,280,10.7,19.7,2.7,17,2058,276,10,71.7,108,2368,2875,208,302,98,315,217,85,-16.4,37.8,10.8,734,281,71,140.37,1188
3772904380,Rubus nivalis,46.74986,-121.890708,704,10.8,20,2.9,17.1,1872,335,11.1,59.7,102,2399,2851,219,286,117,309,192,70,-18.3,39.4,13.6,856,284,65,107.5,1212
3760122672,Rubus nivalis,44.231738,-122.162228,750,12.8,22.1,5,17,2021,270,11.3,82,58,2985,2301,389,309,99,321,221,33,-15.1,42.3,13.9,1018,447,61,98.81,1600
3712551198,Rubus nivalis,47.684874,-123.064976,232,12.1,20.5,4.7,15.8,1807,254,12.2,80.7,60,2726,2424,265,324,77,333,256,30,-14.4,38.7,10.3,780,298,71,109.29,1373
3499651637,Rubus nivalis,50.128467,-117.554489,810,8.8,20.7,-2.6,23.3,1084,317,17.3,65.2,334,2191,3599,247,244,116,291,175,190,-26.1,38.7,10.8,730,253,69,41.12,1179
3468951808,Rubus nivalis,43.799655,-122.628128,577,13.2,22,5.8,16.2,1563,236,14.8,93,48,3079,2170,392,321,88,331,243,19,-13.6,41.4,13.1,988,447,63,59.84,1643
3457024686,Rubus nivalis,47.683,-123.063033,231,12.1,20.5,4.7,15.8,1821,255,12.1,80.2,60,2726,2426,267,323,77,332,255,31,-14.4,38.7,10.3,782,296,70,110.55,1375
3415407254,Rubus nivalis,48.05288,-123.505352,298,11.2,18.8,4.9,13.9,1501,170,14.1,110.8,66,2428,2623,153,324,75,329,254,31,-12.9,36.8,11.4,723,341,73,86.52,1136
3408243416,Rubus nivalis,47.682861,-123.063156,231,12.1,20.5,4.7,15.8,1822,256,12.1,80.1,60,2725,2427,266,323,78,332,255,31,-14.4,38.7,10.3,781,296,70,110.75,1374
3408243375,Rubus nivalis,47.608272,-123.159206,454,11.6,20,4.3,15.7,2479,331,8.7,60.5,67,2582,2555,226,317,86,330,244,50,-15.4,38.2,12.5,762,241,71,178.19,1277
3408103547,Rubus nivalis,46.544378,-121.5996,750,10.4,19.8,2.6,17.2,1793,244,11.4,81,116,2289,2984,200,278,123,308,185,89,-18.7,39.1,12.7,837,362,66,102.89,1153
3408036508,Rubus nivalis,49.288575,-122.518197,506,10.8,19.6,3.1,16.6,2717,586,7.7,33.5,97,2395,2802,196,309,85,322,237,85,-16.1,37.4,13.3,689,71,74,210.29,1180
3408033476,Rubus nivalis,49.288764,-122.518233,506,10.8,19.6,3.1,16.6,2718,586,7.7,33.4,97,2395,2802,196,309,85,322,237,85,-16.1,37.4,13.3,689,71,74,210.42,1180
3408024493,Rubus nivalis,49.288717,-122.518228,506,10.8,19.6,3.1,16.6,2717,586,7.7,33.4,97,2395,2802,196,309,85,322,237,85,-16.1,37.4,13.3,689,71,74,210.39,1180
3408012500,Rubus nivalis,49.288578,-122.518197,506,10.8,19.6,3.1,16.6,2717,586,7.7,33.5,97,2395,2802,196,309,85,322,237,85,-16.1,37.4,13.3,689,71,74,210.29,1180
3407989491,Rubus nivalis,49.288689,-122.518258,506,10.8,19.6,3.1,16.6,2717,586,7.7,33.5,97,2395,2802,196,309,85,322,237,85,-16.1,37.4,13.3,689,71,74,210.36,1180
3407985391,Rubus nivalis,47.682863,-123.062928,231,12.1,20.5,4.7,15.8,1822,256,12.1,80.2,60,2726,2426,267,323,77,332,255,31,-14.4,38.7,10.3,782,296,70,110.65,1375
3407916110,Rubus nivalis,42.124143,-123.337444,1395,11,20.6,4,16.6,1566,146,13.4,140.5,90,2446,2811,252,285,129,322,194,57,-16.7,38.8,16,895,475,67,75.51,1259
3355251815,Rubus nivalis,49.431308,-123.527153,510,10.8,19.3,3.7,15.5,2101,396,9.9,48.6,86,2349,2786,172,318,73,326,253,57,-14.2,36.2,12.2,642,143,77,153.64,1126
3338103121,Rubus nivalis,49.571111,-125.626111,438,10.5,20,2.3,17.7,2968,394,6.9,50.9,120,2355,2940,220,298,100,316,215,143,-16.9,38,9.2,724,199,72,232.15,1201
3337930512,Rubus nivalis,49.570553,-125.626739,449,10.5,20,2.3,17.7,2968,394,6.9,50.7,122,2340,2955,216,297,101,315,214,145,-17,37.9,9.3,722,198,72,232.42,1191
3337813502,Rubus nivalis,49.570663,-125.625873,438,10.5,20,2.3,17.7,2968,395,6.9,50.7,120,2353,2942,220,298,100,316,215,143,-16.9,38,9.3,724,198,72,232.22,1200
3337581818,Rubus nivalis,49.570208,-125.629806,418,10.6,20.1,2.4,17.7,2950,382,7,52.7,118,2378,2917,227,300,99,316,217,138,-16.7,38.1,9.1,726,206,72,230.06,1217
3333295703,Rubus nivalis,43.809022,-122.705733,996,12.9,22.1,5.3,16.8,1601,244,14.3,90.6,55,3004,2275,394,319,93,333,240,24,-14.1,41,15.3,954,422,65,65.3,1615
3330864358,Rubus nivalis,43.489981,-122.261836,875,11.8,21.5,4,17.5,1443,249,15.1,86.3,79,2715,2583,327,280,128,308,180,36,-17.9,42.3,16,1042,484,58,40.32,1439
3330483403,Rubus nivalis,43.481445,-122.253303,929,11.6,21.3,3.8,17.4,1461,250,14.8,85.3,84,2658,2637,310,277,130,306,176,40,-18.2,42.1,16,1034,477,58,43.48,1402
3330481119,Rubus nivalis,48.035894,-123.434118,669,9.9,17.9,3.3,14.6,1875,226,10.6,79.3,101,2073,3042,101,293,109,317,208,75,-17.1,35.7,12,701,272,71,127.09,936
