gbifID,species,decimalLatitude,decimalLongitude,elevation
3963220770,Vaccinium parvifolium,49.246021,-122.543313,105
3961492378,Vaccinium parvifolium,48.751817,-121.553108,250
3961459718,Vaccinium parvifolium,47.67153,-122.304873,44
3961377758,Vaccinium parvifolium,49.145115,-122.930748,9
3961368071,Vaccinium parvifolium,49.015621,-122.643127,65
3961350097,Vaccinium parvifolium,47.957687,-122.800573,84
3961303383,Vaccinium parvifolium,49.330391,-123.005127,72
3961290488,Vaccinium parvifolium,49.243958,-122.939247,17
3961243745,Vaccinium parvifolium,43.50231,-123.45596,151
3961230369,Vaccinium parvifolium,45.038584,-123.808126,116
3961228439,Vaccinium parvifolium,44.732747,-123.841891,49
3961211363,Vaccinium parvifolium,44.495693,-123.542925,783
3961196738,Vaccinium parvifolium,49.142418,-122.931694,9
3961176334,Vaccinium parvifolium,49.330292,-123.005127,72
3961155692,Vaccinium parvifolium,47.578555,-122.723347,102
3961141751,Vaccinium parvifolium,47.983519,-122.768742,106
3961136521,Vaccinium parvifolium,44.503303,-123.543542,881
3961121443,Vaccinium parvifolium,44.406233,-123.567726,104
3961087964,Vaccinium parvifolium,49.356718,-123.111517,94
3961031350,Vaccinium parvifolium,47.812703,-122.923805,111
3961030381,Vaccinium parvifolium,46.802648,-122.414355,249
3961008800,Vaccinium parvifolium,47.671677,-122.305714,44
3960991933,Vaccinium parvifolium,48.066642,-123.283937,201
3960981468,Vaccinium parvifolium,44.967259,-123.996824,5
3960980122,Vaccinium parvifolium,49.015705,-122.652397,80
3960979151,Vaccinium parvifolium,49.016201,-122.644714,63
3947842321,Vaccinium parvifolium,47.270118,-122.457575,46
